ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x20cdd,CUS_0xeb9,August,,44,612-56-0876,Doctor,9637635,663.13625,7,7,28,6,"Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Payday Loan, and Auto Loan",40,18,1.3200000000000005,11.0,Bad,2574.11,29.179500048434047,9 Years and 8 Months,Yes,42.46995944778222,62.95142194378824,Low_spent_Small_value_payments,250.89224360842957,Poor
0x20ce9,CUS_0x3b81,August,Martinne Gellerm,24,644-75-8764,Musician,116360.56,,3,7,20,4,"Not Specified, Payday Loan, Payday Loan, and Home Equity Loan",6,21,3.1,2.0,Standard,464.64,36.62295653870302,20 Years and 2 Months,No,312.9826273744491,81.31127094677352,High_spent_Large_value_payments,819.5774350121106,Good
0x20cf5,CUS_0x1d70,August,Slatere,21,655-19-8273,Media_Manager,19563.14,1902.2616666666665,8,7,29,6,"Student Loan, Payday Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Payday Loan",29,24,2.32,11.0,Bad,2375.12,38.32497383791436,6 Years and 5 Months,Yes,64.79136581290416,108.99451447590909,Low_spent_Large_value_payments,286.44028637785345,Poor
0x20d01,CUS_0xb24c,August,,31,098-71-9240,Doctor,20338.48,1745.8733333333332,7,6,16,6,"Not Specified, Credit-Builder Loan, Payday Loan, Personal Loan, Payday Loan, and Student Loan",33,25,2.93,14.0,_,1390.43,24.163036329950643,6 Years and 6 Months,Yes,95.54931496031234,41.38615364369266,High_spent_Medium_value_payments,287.6518647293284,Poor
0x20d0d,CUS_0x57ea,August,Davidm,56,895-47-6403,Accountant,41563.69,3691.640833333333,5,4,6,3,"Home Equity Loan, Not Specified, and Student Loan",13,8,3.47,9.0,Good,1306.64,37.28686061640828,32 Years and 2 Months,No,72.67212751623222,124.74316955724008,High_spent_Medium_value_payments,421.74878625986105,Good
0x20d19,CUS_0x6a61,August,Matthew Goldsteing,54,712-78-0892,Architect,72902.70000000001_,6251.225000000001,5,6,4,4,"Debt Consolidation Loan, Payday Loan, Student Loan, and Auto Loan",7,19,9.65,2.0,Good,1114.75,39.475358304932776,18 Years and 10 Months,No,180.5608195167191,396.59460462417746,!@9#%8,327.9670758591036,Good
0x20d25,CUS_0x881e,August,Oreskovich,22,813-67-6950,Media_Manager,16603995,1438.66625,2,224,9,1,Home Equity Loan,5,10,0.7,1.0,Good,1447.52,26.29003045001615,NA,No,11.010734470754693,87.30871048350113,Low_spent_Small_value_payments,335.5471800457442,Poor
0x20d31,CUS_0xc362,August,,30,279-14-9750,Engineer,56286.51,4601.5425,7,5,15,5,"Personal Loan, Mortgage Loan, Auto Loan, Student Loan, and Credit-Builder Loan",33,15,21.59,12.0,Standard,2554.66,26.34837929079401,18 Years and 2 Months,Yes,201.49816150827502,370.9008960814677,Low_spent_Small_value_payments,177.75519241025725,Poor
0x20d3d,CUS_0x1e45,August,Katyal,41,#F%$D@*&8,Manager,166837.64,,4,3,8,0,,9,7,11.61,1.0,Good,1402.48,36.91309694597232,16 Years and 0 Months,No,0.0,256.27796938169496,High_spent_Large_value_payments,1351.7356972849718,Poor
0x20d49,CUS_0x3e4b,August,Growj,27,937-26-6424,Mechanic,18228535,1402.044583333333,0,3,2,4,"Debt Consolidation Loan, Auto Loan, Not Specified, and Auto Loan",3,0,8.35,2554.0,_,157.78,31.44159135002069,NA,No,54.00702617124069,51.01773326056789,High_spent_Medium_value_payments,285.17969890152483,Good
0x20d55,CUS_0x3582,August,Laurence Fletcherb,26_,346-20-0951,Media_Manager,126464.01,10420.6675,5,5,6,2_,"Credit-Builder Loan, and Debt Consolidation Loan",12,8,7.1,4.0,Good,688.1,44.598668437192316,24 Years and 2 Months,No,170.30038473139228,103.80561958157742,!@9#%8,1007.9607456870302,Good
0x20d61,CUS_0x2488,August,Richard Hubbardc,26_,593-49-8824,Lawyer,98455.26,8420605,4,4,12,3,"Student Loan, Personal Loan, and Not Specified",26,20,4.24,2.0,Standard,424.3,34.515852541285845,22 Years and 11 Months,No,238.35823891868188,304.9126262922482,Low_spent_Small_value_payments,588.7896347890701,Standard
0x20d6d,CUS_0x972f,August,Berkowitzk,23,789-04-4761,Scientist,66387.42,5545285,4,5,12,6,"Mortgage Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",23,22,10.46,11.0,Standard,1175.18,38.5888717100665,17 Years and 5 Months,Yes,194.79622886281783,__10000__,Low_spent_Large_value_payments,338.18673157863066,Standard
0x20d79,CUS_0x77c,August,Silviag,37,074-98-8131,Mechanic,82383.04,6661.253333333332,3,5,8,4,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",14,14,1.71,4.0,_,1218.57,34.23002052538381,33 Years and 3 Months,No,162.10895563236758,278.0239514446783,Low_spent_Large_value_payments,495.9924262562876,Good
0x20d85,CUS_0x9ce8,August,Naomi Tajitsuv,31,943-79-6953,Mechanic,29182.34,2479.8616666666667,8,10,28,5,"Debt Consolidation Loan, Not Specified, Auto Loan, Not Specified, and Credit-Builder Loan",41,,_,12.0,Bad,4883.71,24.79583627192369,7 Years and 3 Months,Yes,121.49954666942442,160.51964368308575,Low_spent_Small_value_payments,255.96697631415648,Poor
0x20d91,CUS_0x3ccd,August,Norihikob,18,973-14-4888,Engineer,15586.65,1126.8875,4,7,9,3_,"Not Specified, Not Specified, and Debt Consolidation Loan",15,8,17.53,4.0,Good,207.81,31.522102413122305,16 Years and 9 Months,No,27.69331394611537,145.70453031972457,Low_spent_Small_value_payments,229.29090573416008,Standard
0x20d9d,CUS_0x8df0,August,Martinner,17,268-76-4008,_______,54593.73,4456.4775,6,9,31,2,"Home Equity Loan, and Home Equity Loan",30,16,16.24,12.0,Standard,2381.15,24.74565584564,9 Years and 6 Months,NM,53.30572815037826,69.93571943924198,High_spent_Large_value_payments,562.4063024103798,Poor
0x20da9,CUS_0x81c5,August,Sakaria,1810,817-22-9418,Teacher,55554.69,4649.5575,11,9,34,7,"Personal Loan, Home Equity Loan, Home Equity Loan, Payday Loan, Student Loan, Student Loan, and Personal Loan",37,17,21.76,14.0,Bad,4974.31,38.14996994668893,1 Years and 5 Months,Yes,228.1167576016796,__10000__,High_spent_Medium_value_payments,358.5184199830938,Standard
0x20db5,CUS_0x318c,August,Irene Preisingerc,42,025-48-2841,Doctor,61807.41,5418.6175,4,5,18,4,"Home Equity Loan, Personal Loan, Student Loan, and Payday Loan",30,15,12.62,5.0,Standard,668.14,29.999957447479797,16 Years and 5 Months,Yes,157.2174256750653,89.20782511074583,High_spent_Medium_value_payments,545.4364992141889,Standard
0x20dc1,CUS_0xbd1e,August,Lisa Baertleinn,44,645-70-2918,Writer,16200.25,1554.020833333333,0,7,3909,3,"Payday Loan, Student Loan, and Debt Consolidation Loan",6,1,10.9,0.0,Good,560.52,37.24441030378994,NA,No,30.750519072811837,86.46534477241056,Low_spent_Small_value_payments,328.1862194881109,Standard
0x20dcd,CUS_0x2913,August,Josephu,54,212-82-4042,Teacher,43924.04,3811.336666666666,0,6,6,2,"Payday Loan, and Student Loan",5,5,0.6,5.0,Good,780.26,27.413460594517808,20 Years and 5 Months,No,63.31342077852024,152.21794018255918,High_spent_Medium_value_payments,415.6023057055872,Standard
0x20dd9,CUS_0xae01,August,,37,691-44-6094,Accountant,39522.28_,,8,8,30,7_,"Mortgage Loan, Not Specified, Personal Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Student Loan",41,24,8.65,10.0,Bad,2024.37,28.87418906112004,NA,Yes,160.32143427934201,__10000__,High_spent_Medium_value_payments,293.15632229917424,Standard
0x20de5,CUS_0xb6ef,August,Andrew Cawthornet,44,874-21-6811,Architect,35618.39,,4,4,3223,7,"Personal Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Mortgage Loan",7,17,9.89,7.0,Standard,1320.37,31.825700985321888,11 Years and 2 Months,Yes,163.20242698666175,295.0385074528419,!@9#%8,139.1789822271631,Standard
0x20df1,CUS_0xa4e2,August,Leika Kiharaw,42_,513-42-9327,Musician,125905.84,10306.153333333334,6,4,18,1,Not Specified,16,8,20.72,3.0,_,1416.79,35.019157712081764,18 Years and 6 Months,Yes,81.12026027517106,593.1075340700831,Low_spent_Small_value_payments,646.3875389880792,Standard
0x20dfd,CUS_0xac19,August,Beng,16,820-54-9717,Writer,42216.93,,10,5,15,7,"Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Payday Loan, and Not Specified",39,16,19.95,10.0,Standard,1890.92,36.784957758640616,14 Years and 8 Months,NM,206.07350383188157,240.93292044981084,Low_spent_Medium_value_payments,185.40132571830767,Standard
0x20e09,CUS_0xbc71,August,Jonathan Str,44,792-12-2499,Musician,119242.68,9849.89,8,3,7,1,Debt Consolidation Loan,16,11,1.54,1.0,Standard,746.75,42.55598036474765,20 Years and 9 Months,NM,85.65308708581176,264.0465751441777,High_spent_Medium_value_payments,885.2893377700107,Poor
0x20e15,CUS_0x4681,August,David Alexl,20,473-15-3361,Architect,29175.03,,0,1166,1,0,,5,7,11.95,5.0,Good,1435.39,26.3986157631701,19 Years and 8 Months,No,0.0,101.10423374168393,Low_spent_Small_value_payments,404.1210162583161,Good
0x20e21,CUS_0x5ba4,August,Daniel Flynni,22,814-56-6314,Scientist,78810.64,6448.553333333332,6,5,16,2,"Student Loan, and Debt Consolidation Loan",7,20,12.03,6.0,Standard,54.46,30.651787826516863,20 Years and 8 Months,Yes,98.47957094764332,265.3134130293377,High_spent_Small_value_payments,541.0623493563523,Standard
0x20e2d,CUS_0x7cce,August,Wheatleyk,15,943-72-7708,Teacher,29094.06,2303505,9,10,25,4,"Not Specified, Home Equity Loan, Student Loan, and Student Loan",50,17,9.45,13.0,Standard,1556.08,32.45452477649092,14 Years and 4 Months,Yes,49.73700006422251,67.30487137434261,High_spent_Small_value_payments,373.3086285614349,Poor
0x20e39,CUS_0x33eb,August,,35,584-17-2854,_______,20674.5,1447875,7,8,31,5,"Debt Consolidation Loan, Not Specified, Auto Loan, Auto Loan, and Home Equity Loan",66,21,23.05,9.0,Bad,2827.23,23.82753824439651,14 Years and 0 Months,Yes,52.39284992084472,43.70781321096501,Low_spent_Large_value_payments,318.68683686819026,Standard
0x20e45,CUS_0x783b,August,David Baileyy,46,024-41-2966,Teacher,21537.99,1530.8325000000002,5,5,15,0,,10,9,11.85,4.0,Standard,599.23,24.998210731462546,17 Years and 2 Months,No,0.0,52.62807312033284,High_spent_Medium_value_payments,350.4551768796672,Good
0x20e51,CUS_0x85da,August,Grooml,42,839-44-4102,_______,77751.8,6515.3166666666675,10,10,19,5,"Personal Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",40,21,10.12,8.0,Bad,2442.69,36.25093952399248,20 Years and 5 Months,Yes,320.6438680590049,226.7796536804936,High_spent_Medium_value_payments,354.10814492716827,Poor
0x20e5d,CUS_0x7a56,August,Nivedita Bhattacharjees,45,882-19-9462,Manager,38430.94,,7,6,24,7,"Student Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",20,22,27.7,13.0,Bad,4948.46_,30.46379100593745,NA,Yes,142.81115238477238,244.1970777563261,Low_spent_Small_value_payments,230.9496031922349,Poor
0x20e69,CUS_0xa772,August,Norihiko Shirouzut,38,127-02-2110,Entrepreneur,56451.8,4813.316666666667,4,6,7,463,"Student Loan, Student Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Student Loan, and Not Specified",12,18,12.47,7.0,Standard,1210.96,35.204109835002406,NA,Yes,190.64576173375752,359.0591486920755,Low_spent_Small_value_payments,221.6267562408337,Standard
0x20e75,CUS_0x2596,August,Herbert Lasho,16,174-34-6415,Lawyer,19886.07,1864.1725,8,6,5,2,"Debt Consolidation Loan, and Student Loan",25,11,14.65,5.0,Standard,1108.32,30.317652965286086,17 Years and 0 Months,Yes,29.6053184075048,50.83236077231178,High_spent_Small_value_payments,365.9795708201834,Poor
0x20e81,CUS_0x56f5,August,Huw Jonesx,27,300-96-8465,Lawyer,41848.26,3578355,8,7,11,1,Personal Loan,16,17,5.61,2.0,Standard,616.98,23.211877461340322,32 Years and 11 Months,No,31.72574557145813,154.1237817593823,High_spent_Small_value_payments,431.9859726691596,Standard
0x20e8d,CUS_0x61f7,August,Dailyr,54,478-96-2156,Architect,36920.36,3119.6966666666667,0,6,3,0,,9,1,11.94,5.0,Good,881.0,26.247677014724932,27 Years and 4 Months,No,0.0,73.44758723225772,High_spent_Large_value_payments,478.52207943440897,Standard
0x20e99,CUS_0x3141,August,Skariachant,36,884-06-5529,_______,39912.86,3498.0716666666667,3,4,17,6,"Auto Loan, Auto Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Not Specified",13,12,15.72,8.0,Standard,1734.43,38.30933465485922,17 Years and 0 Months,Yes,197.95634696017757,360.0056359297002,Low_spent_Medium_value_payments,71.84518377678899,Standard
0x20ea5,CUS_0x1aa4,August,Michelle Sierrae,42,404-72-1681,Doctor,100192.32,8171.3600000000015,8,4,5,4,"Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",12,9,7.98,3.0,Standard,1221.55,39.134327189529216,25 Years and 5 Months,Yes,167.47365536369094,122.49015409168736,High_spent_Large_value_payments,767.1721905446217,Good
0x20eb1,CUS_0x3ce2,August,Suzannek,30,776-82-8001,Engineer,14095.93,1310.6608333333334,9,8,34,6,"Payday Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",20,24,27.43,7.0,_,2790.05,37.12882669722649,2 Years and 0 Months,Yes,37.74514125467864,23.091020343489546,High_spent_Medium_value_payments,320.2299217351652,Poor
0x20ebd,CUS_0x1193,August,Peter Lauriap,46,239-12-4495,Developer,31877.72,2571.476666666667,2,5,20,1,Credit-Builder Loan,29,,4.46,4.0,Standard,886.59,28.72954070561974,25 Years and 3 Months,NM,21.794375249782988,82.33899418272938,High_spent_Medium_value_payments,403.0142972341543,Standard
0x20ec9,CUS_0x3d7b,August,Soyounga,36,601-37-2077,Entrepreneur,42756.72,3653.06,4,3,2,3,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",9,1,7.67,6.0,Good,884.86,33.75606092943535,25 Years and 10 Months,No,72.87631763689136,251.4990215417705,Low_spent_Small_value_payments,330.9306608213382,Good
0x20ed5,CUS_0x557,August,Rick Rothackeri,20,767-97-7844,Musician,24293.22,1805.2211350875773,4,7,14,3,"Not Specified, Mortgage Loan, and Auto Loan",5,16_,11.66,2.0,Standard,62.26,34.5518224715781,21 Years and 9 Months,No,156.65314604122142,106.80780170532223,Low_spent_Small_value_payments,318.3964171658793,Standard
0x20ee1,CUS_0x319d,August,Aruna Viswanathay,35,309-93-6346,Lawyer,50520.75,4407.0625,6,5,33,5,"Not Specified, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",59,17,3.53,12.0,Bad,1535.02,29.35278787271202,8 Years and 9 Months,Yes,127.53756903965916,157.29036058391955,High_spent_Medium_value_payments,405.8783203764213,Standard
0x20eed,CUS_0x37b2,August,John D.j,45,274-15-9496,Architect,20961365,1898.780416666667,4,1,1,2_,"Student Loan, and Not Specified",0,11,12.41,3.0,Good,103.28,32.0415010828057,31 Years and 6 Months,No,17.524628532900177,59.60286902364589,High_spent_Medium_value_payments,362.75054411012064,Good
0x20ef9,CUS_0x84c3,August,Laurence Frostf,20,631-17-2729,Scientist,52797.3,,10,6,33,5,"Debt Consolidation Loan, Student Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",60,18,19.9,8.0,Bad,2563.97,38.493261847030055,6 Years and 11 Months,Yes,209.9328876282393,207.2264543158336,High_spent_Small_value_payments,278.1181580559271,Poor
0x20f05,CUS_0x9c0d,August,Tim Hepherg,17_,464-44-4511,_______,144444.64,11929.053333333335,4,4,6,7,"Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, and Debt Consolidation Loan",5,19,17.91,5.0,Standard,1389.48,39.431304325330245,NA,Yes,720.1557662082834,274.8414164997638,High_spent_Large_value_payments,437.9081506252865,Good
0x20f11,CUS_0x4672,August,Ryan Vlastelicav,34,886-85-1961,Journalist,27947.05,2331.920833333333,8,6,9,7,"Home Equity Loan, Auto Loan, Not Specified, Payday Loan, Personal Loan, Debt Consolidation Loan, and Mortgage Loan",16,16,8.84,7.0,Standard,172.39,40.70016711549581,14 Years and 6 Months,Yes,148.7990660045954,134.4992539979985,Low_spent_Medium_value_payments,229.89376333073943,Standard
0x20f1d,CUS_0x3c7d,August,Carolinet,38,469-05-2428,Engineer,135671.32,11395.943333333335,4,5,10,4,"Credit-Builder Loan, Mortgage Loan, Payday Loan, and Not Specified",4,,4.82,3.0,Good,1057.36,30.801244886505536,20 Years and 10 Months,NM,305.4040661809058,734.9306973080397,High_spent_Small_value_payments,359.2595698443879,Good
0x20f29,CUS_0x3108,August,Ernesta,35,788-31-6965,Engineer,98983.17,8178.323856266968,4,4,5,3,"Auto Loan, Student Loan, and Student Loan",9,19,18.95,7.0,Standard,296.58,33.50681970713425,23 Years and 10 Months,Yes,481.24257863649706,235.4594008060157,High_spent_Medium_value_payments,681.4314142905181,Good
0x20f35,CUS_0x34a8,August,James Grubelp,25,344-78-5892,Developer,81566.25_,7036.1875,7,6,12,3,"Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",15,11,6.27,2.0,Good,231.16,32.84563427846417,30 Years and 3 Months,No,136.2266373365261,168.17769997353284,High_spent_Large_value_payments,639.2144126899411,Good
0x20f41,CUS_0xb4e2,August,Tim Reida,33,234-00-2959,_______,36029.25,,3,6,12,3,"Credit-Builder Loan, Mortgage Loan, and Not Specified",24,10,10.99,1.0,_,917.17,27.100851348100754,31 Years and 11 Months,No,83.18282267269286,84.27812881914778,High_spent_Medium_value_payments,393.6827985081594,Poor
0x20f4d,CUS_0x7081,August,Berginw,23,653-91-2313,Doctor,58290.64,4602.553333333333,7,9,19,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Not Specified, Payday Loan, and Home Equity Loan",35,23,24.39,12.0,Bad,2818.43,27.19270752038309,11 Years and 5 Months,Yes,304.74457543804607,363.55351883391535,Low_spent_Small_value_payments,81.95723906137198,Standard
0x20f59,CUS_0x8f37,August,Martin Santan,23,779-74-6107,Architect,18014.97,1461.2475000000004,8,4,4,1,Mortgage Loan,9,18,8.34,6.0,Standard,360.96,31.789826690674158,20 Years and 8 Months,No,52709.0,,Low_spent_Medium_value_payments,264.5119844618873,Standard
0x20f65,CUS_0x5426,August,,22,862-45-6731,Entrepreneur,128163.36000000002,10648.28,5,7,7,4,"Not Specified, Student Loan, Auto Loan, and Home Equity Loan",14,3,8.79,5.0,Good,1494.56,36.957413242507904,18 Years and 9 Months,No,281.79230109924765,276.71069276712456,High_spent_Medium_value_payments,756.3250061336279,Poor
0x20f71,CUS_0x5b70,August,Jonathan Stempely,55,433-49-2426,Journalist,83378.2,5677.794920618638,4,5,642,0,,25,8,2.86,1.0,Standard,401.7,29.96399943288473,26 Years and 5 Months,No,978.3884127146954,91.18543434523956,High_spent_Large_value_payments,814.4328989880937,Good
0x20f7d,CUS_0xa848,August,Marinef,29,287-46-9447,Manager,33212.27,,6,6,7,6,"Student Loan, Student Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, and Student Loan",20,17,15.02,9.0,_,45.65,27.762297496618892,20 Years and 2 Months,Yes,130.81575783214393,__10000__,!@9#%8,352.5212264042912,Standard
0x20f89,CUS_0x28a6,August,Davidc,49,695-78-8170,Writer,35207.73,3081.9775000000004,4,7,5,2,"Auto Loan, and Debt Consolidation Loan",11,8,11.85,2.0,Good,871.67,27.458910718977588,25 Years and 0 Months,No,38.98416654009254,294.22153076115717,Low_spent_Small_value_payments,264.9920526987503,Poor
0x20f95,CUS_0xfb8,August,Yoko Kubotav,44,989-30-9881,Architect,34636.64,2892.6360236396245,3,1,9,4,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",-2,10,18.8,4.0,_,644.87,26.50211006977356,24 Years and 0 Months,No,347.16471458722054,60.492381650303116,High_spent_Large_value_payments,389.7322134561853,Good
0x20fa1,CUS_0x85fa,August,Stevep,23,967-66-5763,Musician,83126.24,6679.483925147069,9,8,34,4,"Student Loan, Student Loan, Home Equity Loan, and Not Specified",62,,10.56,7.0,Bad,2331.17,33.637130330472594,9 Years and 9 Months,Yes,487.12621208483284,180.13036288060195,High_spent_Medium_value_payments,556.1648332208313,Standard
0x20fad,CUS_0x2509,August,,15,026-87-1097,Entrepreneur,37777.92,3055.16,3,4,20,5,"Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, and Payday Loan",35,20,18.37,9.0,_,1336.0,24.20114506904224,9 Years and 0 Months,Yes,100.42794975590313,102.75633529611716,High_spent_Medium_value_payments,352.33171494797983,Poor
0x20fb9,CUS_0x4d66,August,alazs Koranyif,45,178-31-0860,Developer,27292.5,2254375,5,6,8,4,"Home Equity Loan, Not Specified, Personal Loan, and Home Equity Loan",28,16,18.56,4.0,Standard,1434.18,36.87147068504714,6 Years and 3 Months,Yes,85.04387658822392,178.52586378330938,Low_spent_Small_value_payments,251.86775962846667,Standard
0x20fc5,CUS_0xa1b1,August,Jonathan Stempelm,41,081-44-2748,Architect,84373.31999999999,7035.11,2,5,2,2,"Mortgage Loan, and Student Loan",9,0,3.82,0.0,Good,1390.19,37.803333418171576,23 Years and 2 Months,No,93.23117811301157,448.11270546401977,High_spent_Small_value_payments,422.1671164229686,Standard
0x20fd1,CUS_0x8ee1,August,Richardh,53,640-09-8819,Journalist,59999.02,5065.918333333333,4,4,11,497,"Personal Loan, and Home Equity Loan",8,12,4.9,0.0,Good,543.44,39.75559841632957,32 Years and 5 Months,No,84.24989668876324,149.68558360156896,Low_spent_Medium_value_payments,552.6563530430011,Standard
0x20fdd,CUS_0x2ad6,August,Hudsonp,17,271-93-4540,Scientist,7127455,,10,5,34,6,"Payday Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Personal Loan, and Mortgage Loan",15,25,26.31,9.0,Bad,2698.32,33.333608836689876,8 Years and 5 Months,Yes,35.094298362513506,67.38867263713647,!@9#%8,266.01248733368334,Standard
0x20fe9,CUS_0xa223,August,Yokok,24,330-17-7373,_______,28253.33,2249.4441666666667,1,6,5,4_,"Student Loan, Auto Loan, Payday Loan, and Home Equity Loan",7,9,9.0,6.0,_,1104.91,25.351278759602394,25 Years and 11 Months,No,93.60803133425492,123.73050294705251,Low_spent_Small_value_payments,297.60588238535917,Good
0x20ff5,CUS_0xaee8,August,Soyoung Kiml,20,836-22-0493,Mechanic,19268.3,1652.6916666666666,4,5,16,4,"Mortgage Loan, Not Specified, Auto Loan, and Credit-Builder Loan",8,19,17.0,6.0,_,2220.34,38.646471887736396,17 Years and 10 Months,Yes,49.43098075292709,197.59221859964097,Low_spent_Small_value_payments,208.24596731409858,Poor
0x21001,CUS_0x53cc,August,"""Martin der",26,773-37-9475,Accountant,147327.8,12351.316666666666,5,5,7,1_,Not Specified,8,18,8.47,11.0,Standard,738.15,36.89767185573631,18 Years and 9 Months,NM,73.57466388587883,373.09218036254583,High_spent_Medium_value_payments,1038.464822418242,Standard
0x2100d,CUS_0x8c79,August,Euant,34,246-50-5176,Scientist,47732.88,3821.74,6,7,26,2_,"Payday Loan, and Personal Loan",9,10,10.25,9.0,Standard,1558.93,31.964097999668713,13 Years and 8 Months,Yes,46.471196983888646,82.91873004185206,High_spent_Large_value_payments,492.7840729742592,Poor
0x21019,CUS_0x75fd,August,Fontes,28,359-56-5225,Doctor,13180.99,936.4158333333332,5,4,12,4,"Not Specified, Payday Loan, Auto Loan, and Personal Loan",13,15,9.94,6.0,_,1437.02,25.395381984214172,23 Years and 11 Months,No,37.429574762980494,35.41677213484165,High_spent_Medium_value_payments,270.7952364355112,Good
0x21025,CUS_0x8f19,August,Viswanathad,33,870-86-3555,Architect,69981.32,,6,10,27,6,"Not Specified, Home Equity Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",51,15,29.04,13.0,_,2927.56,24.352795126325358,6 Years and 2 Months,Yes,256.2366714771382,459.9986146505633,Low_spent_Medium_value_payments,160.94238053896532,Poor
0x21031,CUS_0x25ce,August,Taigaz,34,990-90-7626,Teacher,31253.18,2902.431666666667,1,3,5,3,"Home Equity Loan, Personal Loan, and Payday Loan",8,10,5.83,1.0,Good,342.3,36.37364712235347,17 Years and 4 Months,No,64.54532912172664,,High_spent_Small_value_payments,351.3279759274621,Good
0x2103d,CUS_0xb6a6,August,Joseph Mennv,15,127-94-0685,Manager,33735.42,2539285,7,5,24,7,"Debt Consolidation Loan, Payday Loan, Payday Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",38,25,19.18,6.0,Bad,2717.2,32.19195810255145,9 Years and 6 Months,NM,175.4377534023177,27.00413257707737,High_spent_Large_value_payments,291.48661402060503,Standard
0x21049,CUS_0x3b21,August,Alex rah,35,435-98-9435,Entrepreneur,8312085,568.6737499999998,8,5,18,2,"Not Specified, and Not Specified",6,11,18.07,14.0,Standard,1945.67,27.656702445688772,6 Years and 10 Months,Yes,10.734357567722355,35.691660488101604,Low_spent_Large_value_payments,280.44135694417605,Standard
0x21055,CUS_0x4242,August,Paritosh Bansaln,52,820-53-8739,Writer,18458.05,,7,7,6,3,"Auto Loan, Debt Consolidation Loan, and Payday Loan",19,11,16.58,4.0,_,705.4,39.25786314832639,27 Years and 8 Months,No,42.43928511971047,89.30505229469318,Low_spent_Large_value_payments,267.0727459189297,Standard
0x21061,CUS_0x799e,August,Regank,53,890-44-4311,Lawyer,22385.16_,2077.4300000000007,8,7,17,1_,Student Loan,28,10,0.74,,Standard,234.62,36.39996901923219,16 Years and 3 Months,No,16.41417281430141,250.91291971974084,Low_spent_Small_value_payments,230.4159074659578,Standard
0x2106d,CUS_0x1810,August,Mangank,36,759-35-3427,Developer,57651.98,4702.979023236544,4,5,7,3,"Mortgage Loan, Mortgage Loan, and Not Specified",15,3,6.17,3.0,Good,568.45,25.923193153834838,NA,No,500.1088093066112,270.0629083086341,!@9#%8,366.41409248154434,Good
0x21079,CUS_0x3bf5,August,Richardh,24,606-08-6851,Journalist,96815.91,,2,5,1,0,,7,6,15.4,3.0,Good,1257.64,32.78170406673909,NA,No,0.0,670.779010246957,Low_spent_Small_value_payments,425.0202397530431,Standard
0x21085,CUS_0x89b9,August,Philipe,27,398-68-5126,Journalist,37085.98,3220.498333333333,7,5,9,6,"Not Specified, Payday Loan, Home Equity Loan, Auto Loan, Auto Loan, and Payday Loan",9,16,17.97,6.0,Standard,1224.04,34.73750546276734,8 Years and 5 Months,Yes,109.80174967842908,131.07229830514848,Low_spent_Small_value_payments,371.17578534975576,Standard
0x21091,CUS_0x526d,August,,17,#F%$D@*&8,Doctor,131737.72,11196.143333333332,4,5,8,0,,9,9,16.82,5.0,_,1299.86,37.0988964222129,26 Years and 8 Months,Yes,0.0,392.5209166432007,Low_spent_Medium_value_payments,1007.0934166901327,Standard
